"symbol","name","price"
"BEEF3F.SA","MINERVA     ON      NM","4.18"
"BEEM39.SA","Ishares Msci Emerging Markets ETF","50.00"
"BEES3F.SA","BANESTES    ON","8.61"
"BEES4F.SA","BANESTES    PN","8.78"
"BEFA39.SA","Ishares Msci Eafe ETF","63.15"
"BEFG39.SA","iShares Trust - iShares MSCI EAFE Growth ETF","58.27"
"BEFV39.SA","iShares Trust - iShares MSCI EAFE Value ETF","63.99"
"BEGU39.SA","Ishares Trust Ishares Esg Aware Msci Usa ETF","74.84"
"BEIS39.SA","MSCI ISRAEL DRE","64.44"
"BEMC39.SA","BKR EME XCHIDRE","83.05"
"BEMV39.SA","iShares, Inc. - iShares MSCI Emerging Markets Min Vol Factor ETF","56.34"
"BEST11.SA","Investo Brazil Besst Quality Fundo De Indice","123.72"
"BEUW39.SA","BKR EQUALWG DRE ED","67.34"
"BEWA39.SA","iShares, Inc. - iShares MSCI Australia ETF","48.50"
"BEWC39.SA","iShares, Inc. - iShares MSCI Canada ETF","71.27"
"BEWD39.SA","MSCI SWEDEN DRE","51.32"
"BEWG39.SA","Ishares Msci Germany ETF","68.74"
"BEWH39.SA","Ishares Msci Hong Kong Etf","37.82"
"BEWI39.SA","MSCI ITALY  DRE","59.00"
"BEWJ39.SA","Ishares Msci Japan Etf","55.21"
"BEWL39.SA","iShares, Inc. - iShares MSCI Switzerland ETF","60.54"
"BEWP39.SA","LKR/SGD","91.98"
"BEWQ39.SA","iShares, Inc. - iShares MSCI France ETF","56.00"
"BEWT39.SA","Ishares Msci Taiwan ETF","62.90"
"BEWU39.SA","Ishares Msci United Kingdom Etf","77.84"
"BEWW39.SA","Ishares Msci Mexico ETF","96.40"
"BEWY39.SA","Ishares Msci South Korea Etf","83.29"
"BEWZ39.SA","Ishares Msci Brazil ETF","65.34"
"BEZU39.SA","Ishares Msci Eurozone ETF","81.53"
"BFAV39.SA","iShares Trust - iShares MSCI EAFE Min Vol Factor ETF","59.20"
"BFBI39.SA","FT NYSE BIOTDRE","51.28"
"BFCG39.SA","FT NAT GAS  DRE","83.40"
"BFDA39.SA","FT RISIDIVIDDRE","72.50"
"BFPX39.SA","FT EQ OPPORTDRE","57.13"
"BFTA39.SA","--","56.79"
"BFXI39.SA","iShares Trust - iShares China Large-Cap ETF","37.49"
"BGIP10.SA","BANESE      PN  REC","34.01"
"BGIP10F.SA","BANESE      PN  REC","32.50"
"BGIP3F.SA","BANESE      ON","60.90"
"BGIP4F.SA","BANESE      PN","35.22"
"BGIP9F.SA","BANESE      ON  REC","58.00"
"BGLC39.SA","BKR GLOB100 DRE","79.70"
"BGNO39.SA","GX GENOMBIOTDRE","37.77"
"BGOV39.SA","BKR US TREASDRE","39.91"
"BGOZ39.SA","BKR TRSTRIPSDRE","47.80"
"BGRT39.SA","iShares Trust - iShares Global REIT ETF","43.80"
"BGWH39.SA","iShares Trust - iShares Core Dividend Growth ETF","73.24"
"BHDV39.SA","BlackRock Institutional Trust Company NA","70.14"
"BHEF39.SA","iShares Trust - iShares Currency Hedged MSCI EAFE ETF","54.95"
"BHER39.SA","Global X Funds","33.49"
"BHIA3F.SA","CASAS BAHIA ON      NM","3.09"
"BHVN34.SA","BIOHAVEN LTDDRN","16.32"
"BHYC39.SA","BKR 0 5 YRHYDRE","54.84"
"BHYG39.SA","iShares Trust - iShares iBoxx $ High Yield Corporate Bond ETF","51.93"
"BIAG39.SA","BKR INTLAGGTDRE","52.40"
"BIAU39.SA","Ishares Gold Trust","111.00"
"BIBB39.SA","Ishares Nasdaq Biotechnology Etf","57.23"
"BICL39.SA","iShares Trust - iShares Global Clean Energy ETF","47.95"
"BIDB11.SA","Inter Infra FI Cotas Fundos Incentivados De Investimento Infraestrutura Renda Fixa Credito Privado","80.41"
"BIDV39.SA","BKR INTL SLDDRE ED","72.75"
"BIED3F.SA","BIOMA EDUC  ON","6.25"
"BIEF39.SA","Ishares Core Msci Eafe ETF","58.92"
"BIEI39.SA","BKR 3 7 YRTRDRE","53.66"
"BIEM39.SA","Ishares Core Msci Emerging Markets ETF","61.54"
"BIEO39.SA","BKR OIL GAS DRE ED","65.29"
"BIET39.SA","BKR TECHSOFTDRE","14.94"
"BIEU39.SA","Ishares Core Msci Europe ETF","60.60"
"BIEV39.SA","iShares Trust - iShares Europe ETF","70.21"
"BIEZ39.SA","USOIL EQSRV DRE ED","77.58"
"BIFR39.SA","BKR US INFRADRE ED","98.85"
"BIGF39.SA","Ishares Global Infrastructure Etf","86.87"
"BIGO39.SA","BKR INTL TRSDRE","53.78"
"BIGS39.SA","BKR 1 5YGRCODRE","54.89"
"BIHA39.SA","iShares Trust","78.54"
"BIHE39.SA","BKR PHARMACLDRE ED","24.82"
"BIJH39.SA","Ishares Core S&P Mid-Cap Etf","17.60"
"BIJR39.SA","Ishares Core S&P Small-Cap Etf","81.29"
"BILF39.SA","Ishares Latin America 40 ETF","60.24"
"BINC11.SA","Brad Fic Firf Invest Infra Cdi Cp Resp Ltda","103.05"
"BIOM3F.SA","BIOMM       ON","7.16"
"BIPC39.SA","BKR CORPACIFDRE","79.76"
"BITB39.SA","BlackRock Institutional Trust Company NA","78.66"
"BITC11.SA","Btg Pactual Teva Bitcoin Fundo De Indice","60.83"
"BITH11.SA","Hashdex Nasdaq Bitcoin Reference Rate Fundo De Indice","83.47"
"BITI11.SA","It Now Bloomberg Galaxy Bitcoin Fundo De Indice","33.39"
"BITO39.SA","Ishares Core S&P Total Us Stock Market Etf","75.05"
"BIVB39.SA","Ishares Core S&P 500 Etf","86.17"
"BIVE39.SA","iShares Trust - iShares S&P 500 Value ETF","73.73"
"BIVW39.SA","iShares Trust - iShares S&P 500 Growth ETF","75.64"
"BIWF39.SA","iShares Trust - iShares Russell 1000 Growth ETF","90.88"
"BIWM39.SA","Ishares Russell 2000 Etf","66.00"
"BIXC39.SA","BlackRock Institutional Trust Company NA","74.20"
"BIXG39.SA","iShares Trust - iShares Global Financials ETF","74.55"
"BIXJ39.SA","Ishares Global Healthcare Etf","60.66"
"BIXN39.SA","Ishares Global Tech ETF","17.90"
"BIXU39.SA","BKR TI STOCKDRE","75.18"
"BIYC39.SA","BlackRock Institutional Trust Company NA","102.40"
"BIYE39.SA","iShares Trust - iShares U.S. Energy ETF","111.70"
"BIYF39.SA","Ishares Us Financials Etf","40.98"
"BIYJ39.SA","BlackRock Institutional Trust Company NA","77.36"
"BIYT39.SA","BKR 7 10 YRTDRE","49.73"
"BIYW39.SA","Ishares US Technology ETF","27.85"
"BIYZ39.SA","US TELECOM  DRE ED","70.40"
"BIZD11.SA","Investo Mvis®Us Business Development Companies Index ETF Fundo De Indice","75.95"
"BJPI39.SA","JP RETU INTLDRE","72.28"
"BJQU39.SA","JP QLT FACT DRE","80.64"
"BKCH39.SA","Global X Funds","27.34"
"BKSA39.SA","BlackRock Institutional Trust Company NA","49.25"
"BKWB39.SA","KR CSI CHINADRE","149.00"
"BKYY39.SA","First Trust Cloud Computing ETF","57.94"
"BLAU3F.SA","BLAU        ON      NM","10.05"
"BLBT39.SA","Global X Funds","46.79"
"BLFT11.SA","BL03 Fundo Invest Financeiro","106.16"
"BLPA39.SA","Global X Funds","36.19"
"BLPX39.SA","Global X Funds","48.67"
"BLQD39.SA","iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF","56.67"
"BMBB39.SA","BKR MBS     DRE","49.64"
"BMEB3F.SA","MERCANTIL   ON      N1","66.81"
"BMEB4F.SA","MERCANTIL   PN      N1","78.00"
"BMGB10.SA","BANCO BMG   PN  REC N1","5.07"
"BMGB10F.SA","BANCO BMG   PN  REC N1","5.07"
"BMGB4F.SA","BANCO BMG   PN      N1","5.10"
"BMIL39.SA","GX MILLECONMDRE","53.03"
"BMIN3F.SA","MERC INVEST ON","20.14"
"BMIN4F.SA","MERC INVEST PN","18.25"
"BMMT11.SA","B - Index Morningstar Brasil Momento Fundo","163.14"
"BMOB3F.SA","BEMOBI TECH ON      NM","25.74"
"BMRE39.SA","BKR MORTGAGEDRE ED","54.92"
"BMTU39.SA","iShares Trust - iShares MSCI USA Momentum Factor ETF","64.77"
"BNBR3F.SA","NORD BRASIL ON","122.05"
"BNDA39.SA","Ishares Msci India Etf","61.92"
"BNDX11.SA","Investo Bloomberg Global Bond ETF Fundo De Investimento De Indice - Investimento No Exterior","99.63"
"BOBR4F.SA","BOMBRIL     PN","1.37"
"BODB11.SA","Bocaina Infra- Fundo de Investimento em Cotas de Fundos Incentivados de Investimento em","7.88"
"BODI11.SA","Bocaina Infra Cdi Fic De Fundos Incentivados De Investimento Em Infra Renda Fixa Resp Limitada","10.20"
"BOL511.SA","B-Index ETF Ima-B 5 P2 Fundo de Indice - Responsabilidade Limitada","105.98"
"BOTZ39.SA","Global X Funds","44.87"
"BOVA11.SA","iShares Ibovespa Index Fund","182.20"
"BOVB11.SA","ETF Bradesco Ibovespa Fundo De Indice","189.71"
"BOVS11.SA","Safra Ibovespa Fundo De Indice","142.97"
"BOVV11.SA","It Now Ibovespa Fundo de Indice","191.01"
"BOVX11.SA","Trend ETF Ibovespa Fundo De Indice","19.00"
"BPAC11F.SA","BTGP BANCO  UNT     N2","56.84"
"BPAC3F.SA","BTGP BANCO  ON      N2","36.33"
"BPAC5F.SA","BTGP BANCO  PNA     N2","11.64"
"BPAR3F.SA","BANPARA     ON","110.20"
"BPIC39.SA","BlackRock Institutional Trust Company NA","72.45"
"BPRE11.SA","B-Index ETF Irf-M P2 Fundo de Índice - Responsabilidade, LTDA","104.97"
"BPVE39.SA","Global X Funds","44.65"
"BQQW39.SA","FT NASD100EQDRE","70.00"
"BQTC39.SA","FT NASD100TCDRE","76.61"
"BQUA39.SA","iShares Trust - iShares MSCI USA Quality Factor ETF","67.42"
"BQYL39.SA","Global X Funds","30.01"
"BRAP3F.SA","BRADESPAR   ON      N1","19.43"
"BRAP4F.SA","BRADESPAR   PN      N1","22.62"
"BRAV3F.SA","BRAVA       ON      NM","18.93"
"BRAV3Q.SA","BRAVA       ON      NM","17.30"
"BRAX11.SA","iShares IBrX-Índice Brasil (IBrX-100) Index Fund","155.24"
"BRAZ11.SA","Bb Etf Ibovespa B3 Br+ Fundo De Indice Responsabilidade Limitada","12.72"
"BRBI11.SA","BRBI BR Partners S.A.","19.60"
"BRBI11F.SA","BR PARTNERS UNT     N2","19.59"
"BRCO11.SA","Bresco - Fundo De Investimento Imobiliario","116.95"
"BRCO11Q.SA","--","112.60"
"BREW11.SA","B-Index Morningstar Brasil Pesos Iguais Fundo De Indice","151.83"
"BRFT11.SA","Bradesco Farmtech Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro - Dc","87.51"
"BRKM3F.SA","BRASKEM     ON      N1","9.59"
"BRKM5F.SA","BRASKEM     PNA     N1","10.96"
"BRKM6F.SA","BRASKEM     PNB     N1","8.11"
"BRSR3F.SA","BANRISUL    ON  EJ  N1","18.86"
"BRSR5F.SA","BANRISUL    PNA EJ  N1","17.02"
"BRSR6F.SA","BANRISUL    PNB EJ  N1","17.74"
"BRST3F.SA","BRISANET    ON      NM","2.97"
"BRXC11.SA","BTG Pactual Teva IABR Selector Fundo de Índice - Responsabilidade, LTDA","140.53"
"BRZP11.SA","Brz Infra Portos Fundo De Investimento Em Participacoes Em Infraestrutura","177.23"
"BSDV39.SA","Global X Funds","65.04"
"BSHV39.SA","BKR 0 1 SHV DRE","57.70"
"BSHY39.SA","BKR 1 3 YRTRDRE","53.90"
"BSIL39.SA","Global X Funds","44.40"
"BSLI3F.SA","BRB BANCO   ON","4.41"
"BSLI4F.SA","BRB BANCO   PN","4.05"
"BSLV39.SA","Ishares Silver Trust","113.60"
"BSOX39.SA","iShares Trust - iShares Semiconductor ETF","45.05"
"BSRE39.SA","GX SUDIVREITDRE","36.82"
"BTAG11.SA","Btg Pactual Credito Agrocola Fundo De Investimento Em Cotas Fiagro Direitos Creditorios","111.87"
"BTFL39.SA","BKR FLOT RTEDRE","52.95"
"BTHI11.SA","Btg Pactual Hoteis Fundo De Investimento Imobiliario","44.00"
"BTIP39.SA","BlackRock Institutional Trust Co NA","57.64"
"BTLT39.SA","BKR 20YR TRSDRE","30.27"
"BUAE39.SA","BKR MSCI UAEDRE","48.00"
"BULZ11.SA","GENIAL HBETACI","98.38"
"BURA39.SA","Global X Funds","42.75"
"BURT39.SA","iShares, Inc. - iShares MSCI World ETF","63.52"
"BUSM39.SA","Ishares Msci Usa Min Vol Factor ETF","61.38"
"BUSR39.SA","iShares Trust - iShares Core U.S. REIT ETF","51.94"
"BUTL39.SA","BlackRock Institutional Trust Company NA","75.11"
"BVBR11.SA","INVCONSTQBRLCI","22.90"
"BVEG39.SA","BKR GBL AGRODRE","59.46"
"BVLU39.SA","iShares Trust - iShares MSCI USA Value Factor ETF","76.27"
"BXPO11.SA","Investo Marketvector Brazil Global Exposure Etf – Fundo De Investimento De Indice","154.08"
"BXTC39.SA","Ishares Exponential Technologies ETF","59.70"
"C1CJ34.SA","CAMECO CORP DRN","114.40"
"C1RH34.SA","CRH PLC     DRN","92.08"
"C2AC34.SA","CACI International Inc","3.89"
"C2CA34.SA","Coca-Cola FEMSA, S.A.B. de C.V.","101.81"
"C2GN34.SA","Cognex Corporation","33.13"
"C2HP34.SA","ChargePoint Holdings, Inc.","9.14"
"C2OL34.SA","Grupo Cibest S.A.","94.23"
"C2OU34.SA","Coursera, Inc.","15.19"
"C2RN34.SA","Cerence Inc.","8.59"
"C2RS34.SA","CRISPR Therapeutics AG","30.48"
"C2RW34.SA","CrowdStrike Holdings, Inc.","91.75"
"C2SW34.SA","Columbia Sportswear Company","28.77"
"CACR11.SA","Supernova Fundo De Investimento Imobiliario - Recebiveis Imobiliarios","81.80"
"CALI3F.SA","CONST A LINDON","17.51"
"CAMB3F.SA","CAMBUCI     ON  EJ","9.64"
"CAML3F.SA","MSCI AUSTRIA SMALL CAP NETR EUR","5.93"
"CAPE11.SA","ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA","148.67"
"CASA11.SA","Buena Vista Neos Real Estate High Income Index Fundo De Indice - Responsabilidade Limitada","84.96"
"CASH3F.SA","MELIUZ      ON      NM","3.78"
"CASN3F.SA","CASAN       ON","8.39"
"CAUT11.SA","Smrt11 Fundo De Investimento Em Cotas De Fundo De Investimento Em Direitos Creditorios","100.00"
"CBAV3F.SA","CBA         ON      NM","10.37"
"CBEE3F.SA","AMPLA ENERG ON","9.97"
"CBTC39.SA","21SH BITCOINDRE","29.42"
"CCTY3F.SA","RDVC CITY   ON      NM","8.27"
"CDII11.SA","Sparta Infra Cdi Fd De Invest Em Cotas De Fd Incentivados De Inv Em Infraestrutura Renda Fixa Cr Pri","104.51"
"CEAB3F.SA","CEA MODAS   ON      NM","12.50"
"CEBR3F.SA","CEB         ON","31.24"
"CEBR5F.SA","CEB         PNA","28.89"
"CEBR6F.SA","CEB         PNB","30.88"
"CEDO3F.SA","CEDRO       ON      N1","11.16"
"CEDO4F.SA","CEDRO       PN      N1","8.00"
"CEEB3F.SA","COELBA      ON  EJ","47.75"
"CEEB5F.SA","COELBA      PNA EJ","43.00"
"CEED3F.SA","CEEE,D      ON","9.50"
"CEGR3F.SA","CEG         ON","60.50"
"CGAS3F.SA","COMGAS      ON","124.00"
"CGAS5F.SA","COMGAS      PNA","132.65"
"CGRA3F.SA","GRAZZIOTIN  ON","26.88"
"CGRA4F.SA","GRAZZIOTIN  PN","26.30"
"CHIP11.SA","INVESTO ETF US LISTED SEMICONDUCTOR 25 INDEX CLASSE DE ÍNDICE IE RESP LIMITADA","25.68"
"CLOB11.SA","Btg Pactual Clo Smart Fundo De ÃNdice Â€“ Responsabilidade Limitada","94.73"
"CLOV34.SA","Clover Health Investments, Corp.","9.95"
"CLSC3F.SA","CELESC      ON      N2","129.99"
"CLSC4F.SA","CELESC      PN      N2","146.31"
"CMDB11.SA","Btg Pactual Teva Acoes Commodities Brasil Fundo De Indice","17.38"
"CMIG3F.SA","CEMIG       ON      N1","16.61"
"CMIG4F.SA","CEMIG       PN      N1","12.50"
"CMIN3F.SA","CSNMINERACAOON      N2","4.98"
"COCE3F.SA","COELCE      ON","38.01"
"COCE5F.SA","COELCE      PNA","31.00"
"COGN3F.SA","STX TR.EXP.UK 50 NR DL","3.09"
"COIN11.SA","Buena Vista Neos Bitcoin High Income Index Fundo De Indice Responsabilidade Limitada","46.63"
"COLD34.SA","AMERICOLD RTDRN","20.02"
"COPN11.SA","Copernico Fundo De Investimento Em Participacoes Em Infraestrutura","45.54"
"CORN11.SA","Bb Etf Indice Futuro De Milho B3 Fundo De Indice","7.29"
"CPFE3F.SA","CPFL ENERGIAON      NM","47.50"
"CPFE3Q.SA","CPFL ENERGIAON      NM","46.70"
"CPLE3F.SA","COPEL       ON      NM","15.37"
"CPTI11.SA","Capitania Infra Fic Fi Infra Rf Cp","89.80"
"CPTR11.SA","Capitania Agro Strategies - Fiagro - Imobiliario Fund","8.55"
"CRAA11.SA","Sparta Fiagro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Imobiliario","102.40"
"CRPG3F.SA","CRISTAL     ON","19.58"
"CRPG5F.SA","CRISTAL     PNA","17.99"
"CRPG6F.SA","CRISTAL     PNB","18.30"
"CRPT11.SA","Empiricus Teva Criptomoedas Top20 Fundo De Índice","13.18"
"CSAN3F.SA","COSAN       ON      NM","5.50"
"CSED3F.SA","CRUZEIRO EDUON      NM","6.06"
"CSMG3F.SA","COPASA      ON      NM","56.50"
"CSMG3Q.SA","COPASA      ON      NM","53.93"
"CSNA3F.SA","SID NACIONALON","6.55"
"CSUD3F.SA","CSU DIGITAL ON      NM","18.30"
"CTAX3F.SA","CONTAX      ON","0.79"
"CTEM11.SA","FIAGRO CTEM CI","6.00"
"CTKA3F.SA","KARSTEN     ON","42.00"
"CTKA4F.SA","KARSTEN     PN","42.24"
"CTSA3F.SA","SANTANENSE  ON","2.10"
"CTSA4F.SA","SANTANENSE  PN","1.76"
"CURY3F.SA","CURY S/A    ON      NM","36.70"
"CVCB3F.SA","CVC BRASIL  ON      NM","2.20"
"CXCO11Q.SA","--","72.00"
"CXSE3F.SA","CAIXA SEGURION      NM","17.70"
"CYRE3F.SA","CYRELA REALTON      NM","28.41"
"CYRE3Q.SA","--","27.04"
"CYRE4.SA","Cyrela Brazil Realty S.A. Empreendimentos e Participações","26.49"
"CYRE4F.SA","CYRELA REALTPN      NM","26.39"
"D2NL34.SA","Denali Therapeutics Inc.","23.55"
"D2OC34.SA","Doximity, Inc.","20.60"
"D2TC34.SA","Dynatrace, Inc.","23.88"
"DASA3F.SA","DASA        ON      NM","3.66"
"DBAG34.SA","Deutsche Bank Aktiengesellschaft","154.95"
"DCRA11.SA","Devant Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario","7.39"
"DEBB11.SA","BTG Pactual Teva Debentures Di Fundo De Indice","16.03"
"DEFI11.SA","Hashdex Defi Index Fundo De Indice","13.50"
"DESK3F.SA","NASDAQ Global Chemicals NTR Ind","17.90"
"DEXP3F.SA","DEXXOS PAR  ON      N1","7.10"
"DEXP4F.SA","DEXXOS PAR  PN      N1","7.24"
"DIRR3F.SA","DIRECIONAL  ON      NM","14.13"
"DIVD11.SA","It Now Idiv Renda Dividendos Fundo De Indice – Responsabilidade Limitada","66.19"
"DIVO11.SA","It Now IDIV Index Fund","133.06"
"DIVS11.SA","Sparta Infra Inflacao Longa In Fundo De I Em Cotas De Fundos De In Em Infraestrutura Renda Fixa","104.51"
"DMVF3F.SA","D1000VFARMA ON      NM","6.55"
"DOHL4F.SA","DOHLER      PN","3.60"
"DOLA11.SA","BB ETF Indice Futuro De Dolar S&P B3 Fundo De Indice Responsabilidade Limitada","10.13"
"DOLB11.SA","BTG SP DOLARCI","96.40"
"DOLL39.SA","iShares Trust","52.65"
"DOLX11.SA","TREND DOLAR CI","47.60"
"DOTZ3F.SA","DOTZ SA     ON      NM","3.06"
"DTCR39.SA","GX DATAINFRADRE","63.23"
"DTCY3F.SA","DTCOM,DIRECTON","2.55"
"DUOL34.SA","DUOLINGO INCDRN","16.28"
"DVER11.SA","Bb Etf Indice Diversidade B3 Investimento Sustentavel Fundo De Indice","13.58"
"DXCO3F.SA","DEXCO       ON      NM","4.78"
"E1DI34.SA","CONSOLIDATEDDRN","292.61"
"E2AG34.SA","Eagle Materials Inc.","60.50"
"E2LS34.SA","Equity LifeStyle Properties, Inc.","33.26"
"E2NO34.SA","Enovis Corporation","30.36"
"E2NP34.SA","Enphase Energy, Inc.","8.80"
"E2NT34.SA","Entegris, Inc.","35.60"
"E2PA34.SA","EPAM Systems, Inc.","11.53"
"E2XA34.SA","Exact Sciences Corporation","54.15"
"E2XE34.SA","Exelixis, Inc.","110.03"
"EALT3F.SA","ACO ALTONA  ON","13.99"
"EALT4F.SA","ACO ALTONA  PN","14.18"
"EBIT11.SA","Empiricus Teva Bitcoin Fundo De Indice - Responsabilidade Limitada","61.40"
"ECOO11.SA","iShares Índice Carbono Eficiente (ICO2) Brasil - Fundo de Índice","156.06"
"ECOR3F.SA","ECORODOVIAS ON      NM","8.22"
"EDEN39.SA","MSCI DENMARKDRE","35.76"
"EETH11.SA","BTG Pactual Teva Ethereum Fundo De Indice","46.91"
"EGAF11.SA","Ecoagro I Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro Imobiliario","99.00"
"EGIE3F.SA","ENGIE BRASILON      NM","32.56"
"EIDO39.SA","BlackRock Institutional Trust Co NA","40.73"
"EKTR3F.SA","ELEKTRO     ON  EJ","50.00"
"EKTR4F.SA","ELEKTRO     PN  EJ","38.77"
"ELAS11.SA","Safra ETF Mulheres Na Lideranca Fundo De Indice De Acoes","178.00"
"EMAE4F.SA","EMAE        PN","42.15"
"EMBJ3F.SA","EMBRAER     ON  ATZ NM","77.11"
"EMBJ3Q.SA","EMBRAER     ON  ATZ NM","78.55"
"ENDD11.SA","Endurance Debt Fundo De Investimento Em Participacoes Em Infraestrutura","113.88"
"ENEV3F.SA","ENEVA       ON      NM","25.21"
"ENEV3Q.SA","ENEVA       ON      NM","25.37"
"ENGI11F.SA","ENERGISA    UNT     N2","51.80"
"ENGI11Q.SA","ENERGISA    UNT     N2","50.78"
"ENGI3F.SA","ENERGISA    ON      N2","12.61"
"ENGI4F.SA","ENERGISA    PN      N2","9.75"
"ENJU3F.SA","ENJOEI      ON      NM","1.15"
"ENMT3F.SA","ENERGISA MT ON  ED","49.98"
"ENMT4F.SA","ENERGISA MT PN  ED","48.23"
"EPAR3F.SA","EMBPAR S/A  ON","3.24"
"EQMA3BF.SA","EQUATORIAL MARANHA","33.01"
"EQPA3F.SA","EQTL PARA   ON","6.57"
"EQPA5F.SA","EQTL PARA   PNA","7.95"
"EQTL3F.SA","EQUATORIAL  ON      NM","42.53"
"ESGB11.SA","Btg Pactual Esg Fundo De Indice S P Brazil Esg","127.43"
"ESPA3F.SA","ESPACOLASER ON      NM","1.18"
"ESTR4F.SA","ESTRELA     PN","4.03"
"ETER3F.SA","ETERNIT     ON      NM","3.94"
"ETHA39.SA","BKR ETHEREUMDRE","28.58"
"ETHE11.SA","Hashdex Nasdaq Ethereum Reference Price Fundo De Indice","32.77"
"ETHY11.SA","Buena Vista Dex Vettafi Neos Ethereum High Income Fundo De ÃNdice De Responsabilidade Limitada","65.21"
"EUCA3F.SA","Nasdaq US Benchmark Financial S","21.98"
"EUCA4F.SA","EUCATEX     PN      N1","20.45"
"EVEN3F.SA","EVEN        ON      NM","7.32"
"EVTC31.SA","EVERTEC INC DR1","144.90"
"EWBZ11.SA","ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA","137.87"
"EWJV39.SA","MSCI JAPAN VDRE","54.05"
"EXIF11.SA","EXES FIC FI INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA","10.19"
"EZTC3F.SA","EZTEC       ON      NM","14.26"
"F2IC34.SA","Fair Isaac Corporation","127.00"
"F2IV34.SA","Five9, Inc.","5.07"
"F2RS34.SA","Freshworks Inc.","14.25"
"FDES11.SA","Fundo de Recuperacao Economica","0.30"
"FDES11F.SA","FUNDES      CI","0.29"
"FESA3F.SA","FERBASA     ON      N1","11.74"
"FESA4F.SA","FERBASA     PN      N1","7.90"
"FGAA11.SA","FG/Agro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario","9.28"
"FHER3F.SA","FER HERINGERON      NM","4.32"
"FICT3F.SA","FICTORALIMENON","0.47"
"FIEI3F.SA","FICA        ON","10.09"
"FIND11.SA","It Now IFNC Index Fund","186.70"
"FIQE3F.SA","UNIFIQUE    ON      NM","6.69"
"FIXA11.SA","Bb Etf Renda Fixa Pré Índice Futuro De Taxas De Juros S&P/B3 Fundo De Índice Resp Limitada","18.82"
"FLCR11Q.SA","FII FL RECEBCI","100.00"
"FLRY3F.SA","FLEURY      ON      NM","15.73"
"FNAM11.SA","Fundo de Investimento Amazônia - FINAM","0.37"
"FNOR11.SA","Finor -Ci Fund","0.66"
"FOMO11.SA","FOMO HASH   CI","20.76"
"FRAS3F.SA","FRAS,LE     ON      N1","21.73"
"FRIO3F.SA","METALFRIO   ON      NM","170.18"
"FSPE11.SA","Fiset Pesca Fiset Fspe","0.30"
"FSPE11F.SA","FISET PESCA CI","0.30"
"FSRF11.SA","Fiset FL Ref","0.09"
"FSRF11F.SA","FISET FL REFCI","0.09"
"FSTU11F.SA","FISET TUR   CI","0.33"
"FTCA11.SA","Nch Recebiveis Do Agronegocio - Fiagro Imobiliario","9.31"
"FZDA11.SA","FIAGRO FZDA CI","120.60"
"G1TR39.SA","ABRDN PMETALDRE","77.10"
"G2NT34.SA","Gentex Corporation","27.54"
"GBIT11.SA","Galapagos Bitcoin Cme Cf Fundo De Indice","71.96"
"GBTC11.SA","Buena Vista Hashdex Gold & Bitcoin Fundo De Indice - Responsabilidade Limitada","28.54"
"GCRA11.SA","Galapagos Recebiveis Do Agronegocio Fiagro Imobiliario","56.20"
"GDIV11.SA","Buena Vista Dex Neos International High Income Fundo De Indice De Responsabilidade Limitada","94.33"
"GDXB39.SA","VanEck Gold Miners ETF","150.20"
"GENB11.SA","Btg Pactual S&P B3 Ingenius Fundo De Indice","15.38"
"GEPA3F.SA","GER PARANAP ON","33.50"
"GEPA4F.SA","GER PARANAP PN","35.99"
"GFSA3F.SA","GAFISA      ON      NM","1.78"
"GGBR3F.SA","GERDAU      ON  ED  N1","16.35"
"GGBR4F.SA","GERDAU      PN  ED  N1","18.39"
"GGPS3F.SA","GPS         ON      NM","17.02"
"GGPS3Q.SA","GPS         ON      NM","16.50"
"GICP11.SA","GENIAL DEBDIF11","10.53"
"GLDI11.SA","IT NOW GOLD CI","57.80"
"GLDX11.SA","Investo ETF Solactive Gold Spot Index Fundo De Indice","110.76"
"GLFT11.SA","GLPG TEVALFTF11","106.65"
"GMAT3F.SA","GRUPO MATEUSON      NM","4.67"
"GOAT11.SA","It Now Sp Imab Fundo De Indice Responsabilidade Limitada","54.05"
"GOAU3F.SA","GERDAU MET  ON  ED  N1","8.05"
"GOAU4F.SA","GERDAU MET  PN  ED  N1","8.28"
"GOLB11.SA","BTGP GOLB   CI","111.22"
"GOLD11.SA","Trend Etf Lbma Ouro Fundo Investimento Cotas De Fundo De Andice Investimento Exterior","24.61"
"GOLL54F.SA","GOL         PN *P","11.60"
"GOLX11.SA","TREND OURO HCI","52.51"
"GOVE11.SA","It Now IGCT Index Fund","80.58"
"GPAR3F.SA","CELGPAR     ON  ED","12.81"
"GPUS11.SA","Investo Gp Etf S&P 500 Fundo De Indice","103.82"
